Reviewer,PR Number,Review time (mins),Initial Response time (mins),Code Review Comments,PR Issue Comments,PR Review Comments,Total Comments,PR URL
Jeevankumar-s,PR 65825,7914,480,3,0,1,4,https://github.com/freeCodeCamp/freeCodeCamp/pull/65825
