Reviewer,PR Number,Review time (mins),Initial Response time (mins),Code Review Comments,PR Issue Comments,PR Review Comments,Total Comments,PR URL
ShaunSHamilton,PR 68992,0,0,0,0,0,0,https://github.com/freeCodeCamp/freeCodeCamp/pull/68992
ShaunSHamilton,PR 68408,118,118,0,0,0,0,https://github.com/freeCodeCamp/freeCodeCamp/pull/68408
ShaunSHamilton,PR 67680,289,289,0,0,0,0,https://github.com/freeCodeCamp/freeCodeCamp/pull/67680
ShaunSHamilton,PR 67234,0,0,0,0,0,0,https://github.com/freeCodeCamp/freeCodeCamp/pull/67234
ShaunSHamilton,PR 66771,900,900,0,0,0,0,https://github.com/freeCodeCamp/freeCodeCamp/pull/66771
ShaunSHamilton,PR 66259,2160,1305,3,0,2,5,https://github.com/freeCodeCamp/freeCodeCamp/pull/66259
ShaunSHamilton,PR 66214,1920,1920,0,0,0,0,https://github.com/freeCodeCamp/freeCodeCamp/pull/66214
ShaunSHamilton,PR 65968,4500,4500,0,0,0,0,https://github.com/freeCodeCamp/freeCodeCamp/pull/65968
