Reviewer,PR Number,Review time (mins),Initial Response time (mins),Code Review Comments,PR Issue Comments,PR Review Comments,Total Comments,PR URL
miyaliu666,PR 66780,6900,180,1,0,1,2,https://github.com/freeCodeCamp/freeCodeCamp/pull/66780
